sno,sname,sex,height,dorm,bdate
01036778,陈娜,女,2.00,东1舍321,2004-06-13 00:00:00
01038726,罗文,女,1.66,东7舍201,2000-11-01 00:00:00
01031449,刘想,男,1.71,西13舍322,2004-04-11 00:00:00
01036818,田婷,女,1.54,东6舍214,2006-06-08 00:00:00
01036404,刘红,男,1.52,东1舍112,2002-01-20 00:00:00
01036095,马桂英,男,1.50,东10舍417,2005-06-14 00:00:00
01034869,陈涛,女,1.65,西5舍125,2003-12-28 00:00:00
01038002,罗艳,男,1.68,东12舍113,2001-12-09 00:00:00
01038709,林瑞,女,1.50,东12舍111,2001-09-11 00:00:00
01036575,沈文,男,1.61,西6舍121,2002-08-22 00:00:00
01034005,谢凤英,男,1.52,南5舍126,2005-08-14 00:00:00
01038384,叶玉梅,男,1.86,西13舍225,2002-06-08 00:00:00
01034407,聂宇,男,2.00,西13舍412,2002-02-21 00:00:00
01038704,刘雪梅,女,1.60,西8舍411,2005-09-10 00:00:00
01032288,罗娟,男,1.73,东6舍325,2002-06-20 00:00:00
01032332,黄瑜,女,1.76,东8舍422,2002-11-15 00:00:00
01035141,李秀华,女,1.79,北7舍211,2003-04-11 00:00:00
01035634,周兵,男,1.64,南14舍318,2003-10-29 00:00:00
01032991,崔鹏,男,1.61,东4舍125,2004-12-29 00:00:00
01036102,黄玉珍,女,1.58,北10舍202,2004-04-27 00:00:00
01038259,田红霞,男,1.69,南15舍124,2005-09-06 00:00:00
01034720,冉梅,男,1.89,南4舍428,2000-11-16 00:00:00
01037705,柯燕,男,1.77,南5舍303,2001-05-25 00:00:00
01038975,穆辉,女,1.76,南12舍117,2002-10-17 00:00:00
01036274,王娟,男,1.93,北13舍405,2005-10-29 00:00:00
01033207,郑健,女,1.81,北4舍416,2005-06-01 00:00:00
01033642,陶建,女,1.84,西12舍327,2001-10-17 00:00:00
01038005,吴艳,女,1.59,南10舍403,2004-10-09 00:00:00
01036865,杨婷,女,1.78,南3舍315,2005-06-06 00:00:00
01038292,杨辉,男,1.51,西10舍125,2006-05-10 00:00:00
01035547,周岩,男,1.93,南4舍214,2003-10-06 00:00:00
01038442,黄斌,女,1.94,东13舍415,2001-02-24 00:00:00
01036753,董军,女,1.87,北2舍121,2001-09-08 00:00:00
01036839,李桂兰,男,1.72,东6舍208,2004-01-27 00:00:00
01032377,周莉,女,1.87,西13舍305,2005-06-10 00:00:00
01038369,蒋丽,男,1.69,南11舍421,2003-04-14 00:00:00
01036460,石成,女,1.91,北10舍205,2001-07-04 00:00:00
01031864,张静,男,1.86,南14舍326,2005-03-19 00:00:00
01036205,吴婷婷,男,1.75,西13舍325,2002-06-15 00:00:00
01031712,韩利,女,1.65,西15舍401,2004-10-01 00:00:00
01037661,任荣,男,1.99,北9舍328,2003-02-15 00:00:00
01033178,张桂英,女,1.65,南2舍318,2004-08-08 00:00:00
01033233,周婷,男,1.94,南4舍306,2005-07-04 00:00:00
01034178,陈欢,男,1.71,北8舍216,2005-02-05 00:00:00
01035271,张文,男,1.99,东13舍406,2005-01-04 00:00:00
01036773,王岩,女,1.92,东4舍213,2003-12-16 00:00:00
01034371,时玉兰,女,1.67,南12舍207,2006-05-30 00:00:00
01031562,陈楠,男,1.66,东15舍303,2003-04-15 00:00:00
01034340,贾桂英,男,1.83,西13舍313,2002-12-18 00:00:00
01036078,秦红,女,1.55,东5舍126,2006-02-03 00:00:00
01036856,戴红霞,女,1.55,东14舍123,2006-03-22 00:00:00
01033532,李峰,女,1.52,西2舍226,2006-04-13 00:00:00
01032954,李坤,男,1.75,东12舍303,2005-11-16 00:00:00
01034834,刘晨,女,1.78,东11舍117,2005-11-21 00:00:00
01034033,李畅,女,1.61,北9舍411,2002-08-05 00:00:00
01036309,黄桂英,女,1.52,西8舍324,2005-08-27 00:00:00
01037883,陈倩,男,1.98,南13舍122,2001-06-27 00:00:00
01035961,陈玉华,男,1.88,北9舍425,2004-02-13 00:00:00
01034854,李兰英,男,1.68,北3舍108,2003-05-17 00:00:00
01033889,唐晨,女,1.68,北6舍425,2002-01-07 00:00:00
01036988,赵玲,男,1.75,东6舍313,2001-12-17 00:00:00
01035094,陶帆,男,1.70,南14舍301,2004-01-03 00:00:00
01034934,徐秀云,女,1.80,北13舍111,2003-08-08 00:00:00
01037068,龚英,男,1.54,北12舍215,2003-04-26 00:00:00
01037799,王华,男,1.83,北8舍201,2004-04-04 00:00:00
01038703,邓宇,男,1.53,西7舍217,2004-03-01 00:00:00
01036193,张颖,女,1.81,北15舍125,2004-08-03 00:00:00
01037963,黄佳,女,1.86,北7舍302,2001-10-07 00:00:00
01036135,蔡凤英,女,1.92,西12舍214,2002-08-04 00:00:00
01034079,张明,女,1.85,南14舍407,2005-04-17 00:00:00
01037535,赵楠,男,1.86,南7舍128,2000-10-04 00:00:00
01034021,张峰,女,1.84,南13舍426,2005-07-29 00:00:00
01038939,张俊,女,1.93,南14舍314,2004-12-11 00:00:00
01037076,韦健,女,2.00,北15舍122,2002-03-02 00:00:00
01032944,任丽丽,女,1.75,北14舍202,2004-02-01 00:00:00
01033100,康彬,女,1.76,北5舍408,2000-08-12 00:00:00
01031322,严旭,男,1.72,南6舍124,2004-11-27 00:00:00
01036261,颜玉华,男,1.51,西7舍125,2001-08-13 00:00:00
01032085,李晶,女,1.89,南9舍416,2003-02-24 00:00:00
01038218,刘英,女,1.87,南12舍303,2002-05-29 00:00:00
01035474,柴金凤,男,1.68,东12舍122,2005-12-30 00:00:00
01038853,柴柳,男,1.83,东10舍316,2001-01-16 00:00:00
01037403,赵淑兰,女,2.00,西6舍422,2003-02-06 00:00:00
01031703,骆刚,女,1.76,西5舍124,2003-03-07 00:00:00
01031776,潘桂荣,女,1.94,北7舍114,2001-09-13 00:00:00
01031920,王平,女,1.88,南1舍415,2001-01-27 00:00:00
01034710,唐岩,男,1.79,南4舍225,2004-06-12 00:00:00
01032761,李娜,女,1.58,北2舍403,2004-04-12 00:00:00
01036004,黎梅,男,1.98,北5舍117,2002-02-15 00:00:00
01033549,雷健,女,1.64,北10舍112,2001-11-18 00:00:00
01032532,何想,男,1.78,西3舍407,2002-04-30 00:00:00
01036333,张淑珍,女,1.99,北10舍406,2000-09-13 00:00:00
01035550,阎健,女,1.94,西8舍321,2002-11-28 00:00:00
01032268,卢秀华,女,1.54,南12舍408,2000-09-23 00:00:00
01036334,张慧,女,1.92,西11舍316,2004-11-26 00:00:00
01033695,崔琴,男,1.54,东4舍204,2004-04-11 00:00:00
01036223,李畅,女,1.50,西12舍108,2005-02-24 00:00:00
01033535,邹莹,男,1.98,东4舍116,2000-07-07 00:00:00
01035223,史帆,男,1.57,西8舍103,2004-12-19 00:00:00
01033330,王俊,女,1.94,南9舍416,2002-02-07 00:00:00
01037839,罗璐,男,1.81,北6舍213,2002-05-07 00:00:00
01037255,蒲华,男,1.93,北13舍112,2003-08-01 00:00:00
01036765,连鑫,男,1.70,西14舍227,2003-05-19 00:00:00
01031499,周宇,男,1.51,北13舍417,2004-12-13 00:00:00
01033108,樊瑞,女,1.50,西6舍404,2001-07-21 00:00:00
01034650,刘佳,男,1.71,西14舍221,2005-01-22 00:00:00
01032030,侯霞,男,1.76,南8舍401,2000-11-16 00:00:00
01035723,樊晶,男,1.79,东13舍107,2001-11-29 00:00:00
01035591,吕璐,女,1.85,西6舍322,2005-10-19 00:00:00
01031622,王婷婷,女,1.55,东8舍221,2006-04-03 00:00:00
01037936,王瑜,男,1.90,东1舍114,2005-10-01 00:00:00
01037641,尹凤英,男,1.58,北6舍411,2003-04-03 00:00:00
01036555,冯成,男,1.92,西8舍305,2004-07-16 00:00:00
01033371,朱桂芝,男,1.94,北9舍211,2006-03-07 00:00:00
01033579,陈红,女,1.58,北8舍118,2002-01-20 00:00:00
01037137,何洋,男,1.60,西13舍116,2003-01-13 00:00:00
01037885,陶凤兰,女,1.86,北1舍212,2006-05-21 00:00:00
01032924,王琴,男,1.91,西1舍123,2000-12-12 00:00:00
01032032,林秀芳,男,1.78,南13舍416,2003-05-05 00:00:00
01032123,李鹏,男,1.93,南8舍115,2005-04-20 00:00:00
01031332,甘东,女,1.74,南4舍423,2005-07-31 00:00:00
01035859,程兵,男,1.98,东1舍212,2005-07-09 00:00:00
01038601,张琳,男,1.91,西5舍423,2004-02-20 00:00:00
01035587,朱玉,女,2.00,东13舍216,2001-03-17 00:00:00
01037807,王红梅,女,1.92,西14舍218,2001-10-21 00:00:00
01031693,郑桂花,男,1.82,东10舍317,2005-06-25 00:00:00
01035919,李畅,女,1.84,东8舍406,2004-07-08 00:00:00
01031901,胡晶,男,1.94,北11舍422,2003-01-01 00:00:00
01033521,赵欣,女,1.69,西11舍305,2005-03-03 00:00:00
01035360,李军,女,2.00,南8舍424,2003-04-19 00:00:00
01032364,李玉兰,男,1.96,南7舍301,2001-11-01 00:00:00
01036351,沈丹丹,女,1.84,西7舍303,2003-05-16 00:00:00
01037440,刘玉兰,女,1.54,西5舍224,2005-09-11 00:00:00
01032605,宋欢,女,1.71,南10舍227,2004-12-08 00:00:00
01036830,周桂兰,女,1.94,东4舍203,2002-07-13 00:00:00
01038105,杨华,女,1.88,南2舍128,2002-12-29 00:00:00
01032317,戴俊,女,1.88,北1舍306,2002-04-06 00:00:00
01038812,杨晨,男,1.81,西5舍316,2005-02-16 00:00:00
01037880,王博,女,2.00,西2舍301,2001-12-18 00:00:00
01036658,陈岩,女,1.58,北12舍103,2002-12-22 00:00:00
01031968,刘淑英,男,1.78,东11舍126,2003-04-07 00:00:00
01035176,杨楠,男,1.95,西1舍218,2001-07-16 00:00:00
01037447,王玉兰,男,1.73,东14舍202,2005-01-17 00:00:00
01031031,张金凤,女,1.62,南4舍326,2005-11-14 00:00:00
01036799,宋静,男,1.95,东8舍322,2001-08-01 00:00:00
01033278,郑淑珍,女,1.54,东6舍325,2002-03-11 00:00:00
01035740,廖成,男,1.51,南12舍115,2002-10-23 00:00:00
01033529,邵慧,女,1.52,东6舍317,2000-12-19 00:00:00
01032581,郭建军,男,1.55,北9舍316,2002-09-10 00:00:00
01035589,胡芳,男,1.87,西9舍113,2005-04-25 00:00:00
01034969,李娟,男,1.54,南8舍314,2003-02-11 00:00:00
01034351,杨红梅,女,1.56,西3舍115,2003-11-02 00:00:00
01031286,刘宁,男,1.85,南14舍307,2005-05-14 00:00:00
01035680,邱东,男,1.56,北11舍306,2003-01-01 00:00:00
01037857,吴红,男,1.84,北3舍304,2006-06-18 00:00:00
01036001,桂建国,男,2.00,东2舍108,2004-12-26 00:00:00
01034394,吴璐,男,1.64,西12舍301,2004-11-30 00:00:00
01035202,任宁,男,1.70,西6舍302,2004-10-13 00:00:00
01035585,汪玉梅,女,1.90,北13舍124,2001-06-10 00:00:00
01037777,陆秀珍,男,1.74,东3舍327,2005-11-08 00:00:00
01038062,张兰英,女,1.67,北15舍202,2003-03-10 00:00:00
01031930,刘坤,男,1.63,东1舍101,2005-08-11 00:00:00
01031540,周军,男,1.56,东3舍402,2002-10-28 00:00:00
01034395,官鹏,女,1.66,东3舍117,2003-05-06 00:00:00
01037501,董华,男,1.69,东8舍212,2003-12-25 00:00:00
01038264,韦俊,男,1.83,北6舍412,2002-11-24 00:00:00
01035210,王桂芝,男,1.76,南13舍328,2005-02-11 00:00:00
01035295,梁艳,男,1.61,北13舍302,2005-08-19 00:00:00
01031526,张博,男,1.92,东14舍128,2001-04-28 00:00:00
01032951,薛金凤,女,1.84,东15舍417,2004-12-05 00:00:00
01037692,杨桂香,男,1.85,东4舍216,2004-03-14 00:00:00
01033469,萧文,男,1.99,东4舍128,2005-02-09 00:00:00
01035275,郝健,女,1.83,西9舍302,2002-09-07 00:00:00
01032929,梁敏,男,1.95,西9舍307,2002-10-22 00:00:00
01034123,林秀珍,女,1.74,南15舍217,2004-09-28 00:00:00
01038395,林龙,女,1.93,南12舍312,2004-12-15 00:00:00
01038592,李秀云,男,1.51,东15舍222,2001-10-02 00:00:00
01035866,孔旭,男,1.62,北11舍327,2004-01-19 00:00:00
01031417,谢桂英,女,1.75,西3舍323,2001-05-23 00:00:00
01032656,尤博,女,1.66,西8舍223,2003-08-12 00:00:00
01036069,陈丹丹,女,1.50,北11舍108,2002-08-10 00:00:00
01031323,胡凤兰,女,1.53,南3舍315,2002-09-08 00:00:00
01034733,陈璐,男,1.50,西3舍404,2005-03-20 00:00:00
01035334,余萍,女,1.67,北2舍321,2003-11-20 00:00:00
01038111,刘丹,男,1.85,西8舍221,2000-11-04 00:00:00
01033705,黄倩,女,1.94,南9舍124,2000-10-08 00:00:00
01033200,郭健,女,1.67,东5舍124,2001-09-28 00:00:00
01037228,王雪,男,1.76,北12舍323,2006-02-26 00:00:00
01037190,彭娟,男,1.62,西14舍321,2003-03-20 00:00:00
01038166,黄伟,女,1.95,南1舍317,2003-04-14 00:00:00
01037843,黄洁,女,1.61,东10舍426,2003-05-07 00:00:00
01037550,郭海燕,男,1.50,西10舍313,2001-07-09 00:00:00
01035395,吴丹,男,1.92,西9舍304,2004-06-02 00:00:00
01036247,杨彬,女,1.91,东11舍412,2002-09-24 00:00:00
01037662,孙静,女,1.74,东11舍403,2001-12-11 00:00:00
01032598,陈金凤,女,1.94,北14舍307,2006-02-16 00:00:00
01032915,寇小红,男,1.75,南3舍318,2004-04-17 00:00:00
01035787,吴春梅,男,1.55,西5舍108,2001-06-08 00:00:00
01033418,仲玲,女,1.65,南11舍207,2000-08-26 00:00:00
01033759,鞠桂香,女,1.98,北8舍327,2001-11-01 00:00:00
01035040,殷莉,男,1.96,南15舍306,2006-05-29 00:00:00
01037554,魏丽丽,女,1.90,西2舍107,2001-06-17 00:00:00
01037725,韦晶,女,1.88,北2舍422,2001-07-20 00:00:00
01031597,王秀云,女,1.53,东6舍421,2001-06-09 00:00:00
01036185,周瑞,男,1.81,北8舍323,2005-05-20 00:00:00
01031544,梁淑华,男,1.70,南15舍116,2004-01-07 00:00:00
01037614,潘秀梅,男,1.65,北15舍223,2002-07-27 00:00:00
01033199,刘桂花,女,1.87,南15舍114,2001-10-08 00:00:00
01033377,罗鹏,女,1.70,北6舍117,2002-09-12 00:00:00
01036015,陆建国,女,1.71,南14舍315,2006-01-06 00:00:00
01035205,曹艳,女,1.71,北15舍213,2002-08-18 00:00:00
01033527,薛桂英,男,1.61,西15舍111,2002-05-03 00:00:00
01033564,宗玉珍,女,1.91,北5舍104,2000-06-20 00:00:00
01033095,刘玉,男,1.54,南7舍327,2003-04-11 00:00:00
01034750,向英,女,1.68,东12舍128,2000-07-19 00:00:00
01036599,王秀珍,男,1.66,南13舍128,2001-02-01 00:00:00
01031916,陆浩,女,1.84,东11舍405,2004-05-11 00:00:00
01036615,王彬,女,1.98,西10舍105,2003-10-04 00:00:00
01035839,周淑华,女,1.73,东14舍311,2005-12-21 00:00:00
01036975,王斌,女,1.81,东7舍413,2002-04-22 00:00:00
01037691,欧桂香,男,2.00,西8舍424,2002-07-01 00:00:00
01034939,陈鹏,男,1.70,东2舍108,2005-02-03 00:00:00
01035106,晏宁,女,1.86,西13舍325,2004-12-03 00:00:00
01035665,张玉珍,女,1.66,西7舍406,2005-09-06 00:00:00
01036672,赵璐,女,1.95,北15舍418,2005-01-23 00:00:00
01037810,夏艳,女,1.74,东3舍312,2004-03-20 00:00:00
01037396,张娟,男,1.84,南14舍308,2004-09-21 00:00:00
01036094,王秀华,女,1.93,西5舍221,2005-03-19 00:00:00
01033596,朱桂花,女,1.92,北9舍323,2001-09-03 00:00:00
01031975,朱坤,女,1.71,南3舍304,2005-05-31 00:00:00
01032960,张艳,女,1.57,东10舍427,2001-12-21 00:00:00
01035452,李桂荣,女,1.95,南9舍321,2001-02-13 00:00:00
01035650,黄亮,女,1.92,南5舍327,2002-01-04 00:00:00
01034857,杨波,男,1.86,北3舍406,2005-11-01 00:00:00
01033524,赵凯,女,1.78,南6舍106,2006-04-21 00:00:00
01032873,李杰,女,1.97,西11舍326,2006-04-01 00:00:00
01035552,李秀芳,女,1.85,东13舍305,2001-08-31 00:00:00
01035803,潘婷婷,男,1.56,西2舍223,2001-05-21 00:00:00
01038102,钟淑珍,女,1.84,北3舍117,2001-12-29 00:00:00
01038206,卢莉,男,1.88,北8舍213,2004-07-07 00:00:00
01031137,高燕,男,1.85,北9舍104,2005-07-11 00:00:00
01034577,陈雪,男,1.53,北6舍401,2004-03-14 00:00:00
01036542,许璐,女,1.68,东6舍104,2003-08-27 00:00:00
01033195,田海燕,女,1.97,东6舍324,2002-06-13 00:00:00
01034792,曾刚,男,1.56,西11舍425,2003-10-23 00:00:00
01035555,吴芳,男,1.78,南9舍322,2001-04-04 00:00:00
01035443,廖倩,女,1.52,南10舍127,2002-02-21 00:00:00
01031351,李林,女,1.98,东6舍214,2002-01-19 00:00:00
01031434,刘桂香,女,1.80,西11舍413,2006-02-20 00:00:00
01037460,刘秀兰,男,1.68,南2舍422,2002-12-10 00:00:00
01035949,高丽,男,1.52,北9舍407,2004-06-21 00:00:00
01032378,张琴,女,2.00,东10舍214,2004-01-11 00:00:00
01034548,杨佳,男,1.76,南12舍422,2001-02-09 00:00:00
01035623,雷凤英,女,1.71,南8舍216,2001-02-14 00:00:00
01035647,蒙洁,女,1.61,东7舍207,2005-06-02 00:00:00
01035366,辛婷婷,女,1.83,东8舍107,2004-02-15 00:00:00
01038392,董春梅,男,1.51,南14舍411,2006-03-28 00:00:00
01036657,许莉,男,1.95,西5舍411,2003-01-15 00:00:00
01031905,申玉,女,1.67,南13舍111,2003-06-07 00:00:00
01037960,王建华,女,1.51,南13舍422,2001-03-31 00:00:00
01033872,孙楠,女,1.96,北5舍207,2002-09-28 00:00:00
01032639,郭宁,男,1.84,西3舍405,2005-07-31 00:00:00
01033510,马丹丹,男,1.71,北3舍123,2003-11-27 00:00:00
01035643,苏丽华,男,1.95,东5舍116,2000-08-27 00:00:00
01038514,童欣,女,1.54,北10舍318,2002-10-06 00:00:00
01033378,余冬梅,男,1.69,南6舍427,2004-10-11 00:00:00
01038063,车旭,男,1.64,南7舍127,2006-02-20 00:00:00
01036606,黄超,女,1.99,西12舍303,2005-03-19 00:00:00
01036209,朱玉,男,1.86,东15舍201,2006-05-20 00:00:00
01038999,王瑜,男,1.71,南1舍102,2003-11-08 00:00:00
01032802,邓艳,男,1.97,西10舍202,2000-10-30 00:00:00
01033851,许伟,男,1.84,西7舍315,2005-08-12 00:00:00
01035233,刘丽娟,男,1.84,北6舍213,2001-09-17 00:00:00
01038207,罗刚,女,1.96,北5舍422,2005-01-06 00:00:00
01034634,米欢,男,1.72,南6舍407,2004-10-30 00:00:00
01031698,李丽,女,1.61,东14舍213,2001-08-15 00:00:00
01034153,王莹,男,1.82,东4舍121,2002-01-27 00:00:00
01032810,王婷婷,男,1.73,东2舍102,2000-12-14 00:00:00
01034714,满林,男,1.90,西4舍428,2002-10-25 00:00:00
01032756,王兵,男,1.61,西5舍222,2004-08-09 00:00:00
01037100,金淑华,女,1.88,西10舍313,2000-10-12 00:00:00
01034654,赵丽华,男,1.87,南13舍424,2004-09-30 00:00:00
01034765,张峰,男,1.79,西11舍305,2004-03-07 00:00:00
01031983,胡波,男,1.91,北7舍221,2005-07-09 00:00:00
01034625,刘丽华,男,1.80,南3舍218,2002-11-10 00:00:00
01037356,庞凤兰,女,1.76,西6舍408,2000-09-12 00:00:00
01035694,覃婷婷,男,1.70,南14舍304,2002-07-16 00:00:00
01037402,孙玲,男,1.85,南5舍325,2004-04-14 00:00:00
01033836,陈海燕,女,1.76,东8舍108,2003-05-16 00:00:00
01033442,李建平,男,1.77,南15舍203,2002-03-28 00:00:00
01036181,娄秀英,男,1.68,西15舍215,2003-04-20 00:00:00
01037346,柯建国,女,1.92,南15舍327,2004-08-23 00:00:00
01037151,刘欢,男,1.64,西4舍303,2002-10-20 00:00:00
01037020,叶海燕,男,1.55,西15舍312,2001-01-02 00:00:00
01036569,白志强,男,1.96,北1舍325,2001-04-23 00:00:00
01038982,马玉梅,男,1.93,南11舍318,2003-11-06 00:00:00
01036776,喻想,男,2.00,南9舍422,2000-11-26 00:00:00
01038584,萧秀荣,男,1.95,西2舍201,2000-11-18 00:00:00
01035685,刘荣,男,1.84,西14舍106,2001-03-25 00:00:00
01034788,郑海燕,女,1.60,南14舍308,2005-09-30 00:00:00
01036104,曾雷,男,1.78,东13舍225,2000-08-12 00:00:00
01037637,郭东,男,1.50,南13舍207,2002-02-09 00:00:00
01034989,何博,男,1.70,东15舍425,2003-09-25 00:00:00
01037232,彭平,女,1.55,东15舍317,2003-09-23 00:00:00
01033002,潘娟,男,1.84,南14舍427,2001-11-25 00:00:00
01031862,李波,男,1.63,东1舍117,2004-11-14 00:00:00
01032222,罗旭,男,1.51,北14舍211,2005-01-12 00:00:00
01032038,杨丹,女,1.84,西15舍305,2004-05-04 00:00:00
01031331,梁帅,女,1.78,北9舍411,2002-12-23 00:00:00
01033831,刘秀芳,男,1.74,西11舍224,2002-12-08 00:00:00
01038211,黄鹏,男,1.56,北4舍416,2006-04-25 00:00:00
01033903,朱金凤,女,1.52,西3舍423,2006-02-17 00:00:00
01035607,段杰,女,1.55,南14舍114,2003-11-10 00:00:00
01036978,刘鑫,男,1.50,南3舍312,2002-09-19 00:00:00
01036096,陈婷,男,1.59,西5舍305,2001-10-11 00:00:00
01034883,陈华,女,1.75,北2舍112,2002-03-16 00:00:00
01036945,江海燕,男,1.74,西5舍426,2005-02-18 00:00:00
01037221,甘博,女,1.85,南8舍423,2001-03-23 00:00:00
01036294,赵林,男,1.85,南13舍206,2000-08-31 00:00:00
01038844,王雪梅,女,1.97,东2舍224,2005-12-11 00:00:00
01032483,张帅,男,1.63,东9舍405,2001-04-15 00:00:00
01038699,张燕,男,1.52,东8舍111,2003-11-29 00:00:00
01033364,曹婷,女,1.54,西3舍408,2003-09-05 00:00:00
01035137,高云,女,2.00,南15舍122,2002-02-04 00:00:00
01031587,黄东,女,1.60,南10舍128,2006-02-16 00:00:00
01038983,王晶,女,1.67,西15舍122,2001-07-28 00:00:00
01035556,谭娟,男,1.97,西11舍214,2001-09-12 00:00:00
01036115,王琳,女,1.75,南4舍428,2003-10-27 00:00:00
01033863,姚云,男,1.71,北14舍213,2003-05-14 00:00:00
01036707,陈帅,女,1.74,南15舍215,2000-08-20 00:00:00
01032261,叶俊,男,1.58,南7舍107,2005-08-16 00:00:00
01036489,谢玉梅,女,1.65,东6舍206,2005-06-15 00:00:00
01033093,任淑珍,女,1.85,西3舍415,2003-09-07 00:00:00
01036901,李英,女,1.83,南10舍117,2001-11-04 00:00:00
01032769,冯霞,男,1.50,北7舍318,2003-10-16 00:00:00
01031610,刘兰英,女,1.80,东13舍403,2005-04-29 00:00:00
01037505,郑桂芳,男,1.67,北2舍226,2000-11-17 00:00:00
01031463,蒋柳,男,1.71,西8舍204,2001-07-22 00:00:00
01031443,胡伟,女,1.58,东6舍317,2005-02-20 00:00:00
01036400,陈秀华,男,1.56,南7舍326,2001-11-27 00:00:00
01032902,柳桂兰,男,1.97,西15舍107,2001-07-11 00:00:00
01032443,吴龙,女,1.53,北10舍326,2005-05-11 00:00:00
01031321,张博,男,1.96,北15舍212,2004-10-09 00:00:00
01035934,黄冬梅,女,1.51,东7舍305,2003-01-16 00:00:00
01035076,谭云,男,1.97,北6舍315,2005-02-22 00:00:00
01037325,汪桂花,女,1.77,东6舍406,2005-08-21 00:00:00
01035540,齐欣,男,1.74,北9舍217,2005-05-15 00:00:00
01036838,梁帆,女,1.85,东9舍314,2004-01-26 00:00:00
01032280,解燕,女,1.91,西4舍323,2003-10-09 00:00:00
01036173,张瑞,男,1.56,东11舍415,2004-02-17 00:00:00
01034776,陈颖,男,1.94,西7舍202,2002-11-06 00:00:00
01032454,刘桂英,女,1.88,北12舍203,2001-09-06 00:00:00
01037757,吴秀珍,女,1.93,东12舍421,2004-03-14 00:00:00
01033611,张红梅,女,1.50,南14舍427,2002-09-21 00:00:00
01038672,李春梅,女,1.94,南15舍408,2002-04-05 00:00:00
01035893,凌文,女,1.76,南6舍127,2004-07-20 00:00:00
01032822,鲍俊,男,1.86,西4舍112,2001-02-04 00:00:00
01033577,张兰英,男,1.82,南5舍306,2005-11-06 00:00:00
01034165,覃静,女,1.94,南1舍102,2002-05-06 00:00:00
01031345,雷凯,男,1.79,东8舍418,2000-06-24 00:00:00
01037904,王峰,男,1.64,东6舍313,2000-11-18 00:00:00
01037046,徐雷,男,1.75,北5舍314,2004-10-09 00:00:00
01037343,王利,女,1.61,南8舍311,2001-01-30 00:00:00
01032700,乔丽丽,女,1.74,西8舍306,2003-12-21 00:00:00
01037442,李莹,男,1.60,北7舍207,2003-05-29 00:00:00
01032001,李旭,男,1.74,南3舍206,2005-07-07 00:00:00
01038830,穆想,女,1.63,西6舍208,2001-05-14 00:00:00
01033669,黎勇,女,1.66,西12舍303,2004-04-11 00:00:00
01038281,钟坤,男,1.69,南3舍114,2002-02-05 00:00:00
01036052,李丽丽,男,1.67,南5舍118,2006-02-23 00:00:00
01033304,陈丽,女,1.65,南5舍304,2003-09-14 00:00:00
01031043,焦淑英,男,1.88,东15舍411,2005-10-15 00:00:00
01034929,胡雷,男,1.96,北3舍323,2004-11-08 00:00:00
